"","text","original_id","retweet_time","retweeter","retweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"96","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:48:25",4906850553,"Kaden",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"97","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:48:58",1175948093843550208,"Torey Donnell Lee",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"98","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:49:02",64987826,"Pinkys Brain",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"99","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:49:32",822184547127349248,"Sports In Green Bay",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"100","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:49:40",2384088703,"Saint Amy 🥀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"101","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:50:29",1180461323613810688,"Lee-Lee",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"102","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:50:51",2384076626,"daniel isaac sanchez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"103","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:51:10",3120216321,"SnowSZN ❄️⛄️(13-6)🚀 (9-3-0)🧀 (0-0)☄️ (12-10-4)🐺",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"104","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:51:49",20714963,"🐲PACE🐲",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"105","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:52:37",437986633,"RedBlack",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"106","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:53:09",3414076749,"Gretchen Peetz",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"107","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:55:00",2479039952,"JJ",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"108","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:57:40",221963685,"jaye 💖💜💙",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"109","Game Recap: Bouceback in the Big Apple, Packers topple Giants 31-13 https://t.co/cMsMB9f2zV #Packers #GoPackGo https://t.co/pInXE2FTnr",1201254035023466496,"2019-12-01 21:39:57",16953393,"Aaron Nagler",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"110","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:24",118464107,"Alfonso Cuarón ✊🌹",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"111","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:28",1200846194043498496,"9-3 🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"112","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:29",20714963,"🐲PACE🐲",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"113","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:30",19085082,"FOX Sports Wisconsin",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"114","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:36",16272615,"Babyf8ce",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"115","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:38",3319500074,"Alysia Hinchee",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"116","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:56",1158233796183044096,"Mackenzie Cain",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"117","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:02",31275274,"Yoda Rocks",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"118","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:06",79338007,"JT",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"119","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:06",2678202486,"Rick Sanchez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"120","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:10",1301342642,"Ohio Cheesehead",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"121","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:11",155101600,"Christie🧀💚💛",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"122","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:12",243975557,"Greg Robinson",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"123","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:21",4540906097,"Packers12Rodgers🐐",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"124","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:27",137553396,"Spencer Straub",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"125","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:34",1456837549,"Earl Kennedy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"126","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:46",107502289,"Oscar Hernandez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"127","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:34:58",919928058,"terrified peloton lady",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"128","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:35:22",1201220262374629376,"FrankieP",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"129","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:35:25",358313280,"Justin Weigand",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"130","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:35:28",1123904198,"Makena Lynn",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"131","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:35:45",2384088703,"Saint Amy 🥀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"132","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:36:20",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"133","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:36:27",173321073,"KAaron Rodgers. 🦄",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"134","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:37:08",177771702,"Jay Arsenault",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"135","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:37:52",142075953,"Rahsaan",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"136","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:39:31",889205189038686208,"donny",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"137","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:39:34",236128391,"Polly Papaya",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"138","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:39:48",1642435986,"Jon",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"139","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:40:25",1061431612557139968,"Spencer Harrison",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"140","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:40:30",853724868,"RisK Devhs",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"141","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:40:39",2364447558,"Teazy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"142","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:40:45",66009891,"Quechadilla DeQuecho 💚",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"143","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:40:58",58947210,"Isabella Miggy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"144","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:41:00",2278716150,"Heather☘️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"145","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:41:07",3015734067,"Jolly Leans ☃️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"146","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:41:08",857749557870026752,"Jimmy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"147","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:41:09",438210814,"Joffrey Leroy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"148","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:41:46",75456488,"uncle mike",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"149","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:42:13",259554877,"ryan c8️⃣5️⃣",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"150","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:42:20",1114511924778164224,"AD",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"151","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:43:56",2194701504,"PackersFantasyChick",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"152","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:44:03",186932336,"michele burghardt",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"153","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:44:20",139960190,"Dave Shreeve",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"154","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:46:36",22712553,"MLBL",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"155","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:46:37",2448149155,"Austin",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"156","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:47:20",885914918872076288,"Dan",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"157","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:47:32",450310516,"David Garcia",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"158","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:47:50",2646428592,"Jennifer Marcum",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"159","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:47:54",4788730802,"DJ🖤",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"160","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:48:08",2504860163,"Jessica 💚💛🧀🏈",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"161","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:48:10",1036470881596276736,"AP 🧀 9-3 🇵🇹🇨🇦",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"162","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:49:10",64987826,"Pinkys Brain",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"163","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:50:31",39883193,"Matheus Xavier",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"164","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:51:50",896652459845853184,"Huncho 🦍",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"165","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:51:54",833063585328791552,"Dave Bismo",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"166","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:52:23",20518679,"Sarah Middlemiss",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"167","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:52:32",437986633,"RedBlack",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"168","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:52:47",617311367,"🔞+BrOOkLyNMooReXXX Home Sweet Home❤",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"169","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:53:01",850238214,"chrid",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"170","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:53:24",4906850553,"Kaden",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"171","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:53:57",4664402408,"JoAnn Stewart",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"172","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:54:24",53746922,"Heather Lea 🏳️‍🌈🐴",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"173","#Packers dominate 🧀
#Bucks win on Friday and Saturday 🦌🦌 
#Badgers win, reclaim Paul Bunyan’s Axe, and clich a spot in the B1G Championship 🪓👐

Safe to say it was a good weekend to be a Wisconsin sports fan 

#GoPackGo
#FearTheDeer
#OnWisconsin https://t.co/BeIyRFzrIT",1201252530900127744,"2019-12-01 21:39:00",507792369,"Tyler Daniel 9-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"174","#Packers dominate 🧀
#Bucks win on Friday and Saturday 🦌🦌 
#Badgers win, reclaim Paul Bunyan’s Axe, and clich a spot in the B1G Championship 🪓👐

Safe to say it was a good weekend to be a Wisconsin sports fan 

#GoPackGo
#FearTheDeer
#OnWisconsin https://t.co/BeIyRFzrIT",1201252530900127744,"2019-12-01 21:39:56",706473054,"Nick T Adams",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"175","#Packers dominate 🧀
#Bucks win on Friday and Saturday 🦌🦌 
#Badgers win, reclaim Paul Bunyan’s Axe, and clich a spot in the B1G Championship 🪓👐

Safe to say it was a good weekend to be a Wisconsin sports fan 

#GoPackGo
#FearTheDeer
#OnWisconsin https://t.co/BeIyRFzrIT",1201252530900127744,"2019-12-01 21:49:03",969431257,"Jeremy Wasurick",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"176","9-3. #GoPackGo #Packers #CHTV🧀 https://t.co/1tVL9vmMpf",1201252123180187648,"2019-12-01 21:43:55",139960190,"Dave Shreeve",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"177","#Packers just won 31-13 and yet going thru the feed there's so much shit being talked...I can only assume you fuckers are miserable in your everyday lives... 
I'm happy as fuck tho! 9-3 baby! #GoPackGo",1201251138999209984,"2019-12-01 21:26:24",154372296,"♫♪Μι§ż◦ĽΞפ∆Ĉ¥♫♪ (9-3) #AGNFB #1 NFCN 💚💛‼️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"178","#Packers just won 31-13 and yet going thru the feed there's so much shit being talked...I can only assume you fuckers are miserable in your everyday lives... 
I'm happy as fuck tho! 9-3 baby! #GoPackGo",1201251138999209984,"2019-12-01 21:29:06",723185970292490240,"Miss Courtney",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"179","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:34",857749557870026752,"Jimmy",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"180","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:35",420100937,"RIP Granny ❤️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"181","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:36",3144968609,"ChubZ McGee",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"182","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:36",1065019701548339200,"Adanielle",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"183","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:38",771829473549357056,"☞",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"184","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:39",31275274,"Yoda Rocks",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"185","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:39",60646820,"David Carter",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"186","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:40",769953486347927552,"Lambeau 09",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"187","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:41",337202609,"Mark Sothcott ⚽",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"188","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:41",1020493348937793536,"thekycolonel",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"189","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:43",53406664,"Lily Gzz",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
