date_game,day_name,winner_school_name,winner_points,game_location,loser_school_name,loser_points
2011-10-08,Sat,Toledo,54,,Eastern Michigan,16
2011-10-08,Sat,UCLA,28,,Washington State,25
2011-10-08,Sat,Utah State,63,,Wyoming,19
2011-10-08,Sat,Virginia Tech,38,,Miami (FL),35
2011-10-08,Sat,Wake Forest,35,,Florida State,30
2011-10-08,Sat,West Virginia,43,,Connecticut,16
2011-10-08,Sat,Western Michigan,45,,Bowling Green State,21
2011-10-13,Thu,San Diego State,41,@,Air Force,27
2011-10-13,Thu,Southern California,30,@,California,9
2011-10-14,Fri,San Jose State,28,,Hawaii,27
2011-10-15,Sat,Alabama,52,@,Mississippi,7
2011-10-15,Sat,Auburn,17,,Florida,6
2011-10-15,Sat,Ball State,23,@,Ohio,20
2011-10-15,Sat,Boise State,63,@,Colorado State,13
2011-10-15,Sat,Brigham Young,38,@,Oregon State,28
2011-10-15,Sat,Cincinnati,25,,Louisville,16
2011-10-15,Sat,Clemson,56,@,Maryland,45
2011-10-15,Sat,Connecticut,16,,South Florida,10
2011-10-15,Sat,East Carolina,35,@,Memphis,17
2011-10-15,Sat,Eastern Michigan,35,@,Central Michigan,28
2011-10-15,Sat,Florida State,41,@,Duke,16
2011-10-15,Sat,Fresno State,31,,Utah State,21
2011-10-15,Sat,Georgia,33,@,Vanderbilt,28
2011-10-15,Sat,Iowa,41,,Northwestern,31
2011-10-15,Sat,Kansas State,41,@,Texas Tech,34
2011-10-15,Sat,Louisiana,30,,North Texas,10
2011-10-15,Sat,Louisiana State,38,@,Tennessee,7
2011-10-15,Sat,Louisiana-Monroe,38,@,Troy,10
2011-10-15,Sat,Marshall,24,,Rice,20
2011-10-15,Sat,Miami (FL),30,@,North Carolina,24
2011-10-15,Sat,Miami (OH),9,@,Kent State,3
2011-10-15,Sat,Michigan State,28,,Michigan,14
2011-10-15,Sat,Missouri,52,,Iowa State,17
2011-10-15,Sat,Nevada,49,,New Mexico,7
2011-10-15,Sat,New Mexico State,31,,Idaho,24
2011-10-15,Sat,Northern Illinois,51,,Western Michigan,22
2011-10-15,Sat,Ohio State,17,@,Illinois,7
2011-10-15,Sat,Oklahoma,47,@,Kansas,17
2011-10-15,Sat,Oklahoma State,38,@,Texas,26
2011-10-15,Sat,Oregon,41,,Arizona State,27
2011-10-15,Sat,Penn State,23,,Purdue,18
2011-10-15,Sat,Rutgers,21,,Navy,20
2011-10-15,Sat,South Carolina,14,@,Mississippi State,12
2011-10-15,Sat,Southern Methodist,38,,Central Florida,17
2011-10-15,Sat,Stanford,44,@,Washington State,14
2011-10-15,Sat,Temple,34,,Buffalo,0
2011-10-15,Sat,Texas A&M,55,,Baylor,28
2011-10-15,Sat,Texas-El Paso,44,@,Tulane,7
2011-10-15,Sat,Toledo,28,@,Bowling Green State,21
2011-10-15,Sat,Tulsa,37,,Alabama-Birmingham,20
2011-10-15,Sat,Utah,26,@,Pittsburgh,14
2011-10-15,Sat,Virginia,24,,Georgia Tech,21
2011-10-15,Sat,Virginia Tech,38,@,Wake Forest,17
2011-10-15,Sat,Washington,52,,Colorado,24
2011-10-15,Sat,Western Kentucky,20,@,Florida Atlantic,0
2011-10-15,Sat,Wisconsin,59,,Indiana,7
2011-10-15,Sat,Wyoming,41,,Nevada-Las Vegas,14
2011-10-18,Tue,Arkansas State,34,,Florida International,16
2011-10-20,Thu,Alabama-Birmingham,26,,Central Florida,24
2011-10-20,Thu,Arizona,48,,UCLA,12
2011-10-21,Fri,Louisville,16,,Rutgers,14
2011-10-21,Fri,Syracuse,49,,West Virginia,23
2011-10-22,Sat,Alabama,37,,Tennessee,6
2011-10-22,Sat,Arkansas,29,@,Mississippi,24
2011-10-22,Sat,Ball State,31,,Central Michigan,27
2011-10-22,Sat,Boise State,37,,Air Force,26
2011-10-22,Sat,Bowling Green State,13,,Temple,10
2011-10-22,Sat,Brigham Young,56,,Idaho State,3
2011-10-22,Sat,California,34,,Utah,10
2011-10-22,Sat,Cincinnati,37,@,South Florida,34
2011-10-22,Sat,Clemson,59,,North Carolina,38
2011-10-22,Sat,East Carolina,38,@,Navy,35
2011-10-22,Sat,Eastern Michigan,14,,Western Michigan,10
2011-10-22,Sat,Florida State,41,,Maryland,16
2011-10-22,Sat,Hawaii,45,,New Mexico State,34
2011-10-22,Sat,Houston,63,,Marshall,28
2011-10-22,Sat,Iowa,45,,Indiana,24
2011-10-22,Sat,Kansas State,59,@,Kansas,21
2011-10-22,Sat,Kentucky,38,,Jacksonville State,14
2011-10-22,Sat,Louisiana State,45,,Auburn,10
2011-10-22,Sat,Louisiana Tech,24,@,Utah State,17
2011-10-22,Sat,Memphis,33,@,Tulane,17
2011-10-22,Sat,Miami (FL),24,,Georgia Tech,7
2011-10-22,Sat,Michigan State,37,,Wisconsin,31
2011-10-22,Sat,Middle Tennessee State,38,@,Florida Atlantic,14
2011-10-22,Sat,Nebraska,41,@,Minnesota,14
2011-10-22,Sat,Nevada,45,,Fresno State,38
2011-10-22,Sat,North Carolina State,28,@,Virginia,14
2011-10-22,Sat,North Texas,38,,Louisiana-Monroe,21
2011-10-22,Sat,Northern Illinois,31,@,Buffalo,30
2011-10-22,Sat,Ohio,37,@,Akron,20
2011-10-22,Sat,Oklahoma State,45,@,Missouri,24
2011-10-22,Sat,Oregon,45,@,Colorado,2
2011-10-22,Sat,Oregon State,44,@,Washington State,21
2011-10-22,Sat,Penn State,34,@,Northwestern,24
2011-10-22,Sat,Purdue,21,,Illinois,14
2011-10-22,Sat,Southern California,31,@,Notre Dame,17
2011-10-22,Sat,Southern Mississippi,27,,Southern Methodist,3
2011-10-22,Sat,Stanford,65,,Washington,21
2011-10-22,Sat,Texas A&M,33,@,Iowa State,17
2011-10-22,Sat,Texas Christian,69,,New Mexico,0
2011-10-22,Sat,Texas Tech,41,@,Oklahoma,38
2011-10-22,Sat,Texas-El Paso,31,,Colorado State,17
2011-10-22,Sat,Toledo,49,,Miami (OH),28
2011-10-22,Sat,Tulsa,38,@,Rice,20
2011-10-22,Sat,Vanderbilt,44,,Army,21
2011-10-22,Sat,Virginia Tech,30,,Boston College,14
2011-10-22,Sat,Wake Forest,24,@,Duke,23
2011-10-22,Sat,Western Kentucky,42,,Louisiana,23
2011-10-25,Tue,Florida International,23,,Troy,20
2011-10-26,Wed,Pittsburgh,35,,Connecticut,20
2011-10-27,Thu,Houston,73,,Rice,34
2011-10-27,Thu,Virginia,28,@,Miami (FL),21
2011-10-28,Fri,Texas Christian,38,,Brigham Young,28
2011-10-29,Sat,Air Force,42,@,New Mexico,0
2011-10-29,Sat,Arizona State,48,,Colorado,14
2011-10-29,Sat,Arkansas,31,@,Vanderbilt,28
2011-10-29,Sat,Arkansas State,37,,North Texas,14
2011-10-29,Sat,Army,55,,Fordham,0
2011-10-29,Sat,Auburn,41,,Mississippi,23
2011-10-29,Sat,Boston College,28,@,Maryland,17
2011-10-29,Sat,Central Florida,41,,Memphis,0
2011-10-29,Sat,Central Michigan,23,@,Akron,22
2011-10-29,Sat,East Carolina,34,,Tulane,13
2011-10-29,Sat,Florida State,34,,North Carolina State,0
2011-10-29,Sat,Georgia,24,,Florida,20
2011-10-29,Sat,Georgia Tech,31,,Clemson,17
2011-10-29,Sat,Hawaii,16,@,Idaho,14
2011-10-29,Sat,Iowa State,41,@,Texas Tech,7
2011-10-29,Sat,Kent State,27,,Bowling Green State,15
2011-10-29,Sat,Louisiana,45,@,Middle Tennessee State,20
2011-10-29,Sat,Louisiana Tech,38,,San Jose State,28
2011-10-29,Sat,Louisville,27,,Syracuse,10
2011-10-29,Sat,Marshall,59,,Alabama-Birmingham,14
2011-10-29,Sat,Miami (OH),41,,Buffalo,13
2011-10-29,Sat,Michigan,36,,Purdue,14
2011-10-29,Sat,Minnesota,22,,Iowa,21
2011-10-29,Sat,Mississippi State,28,@,Kentucky,16
2011-10-29,Sat,Missouri,38,@,Texas A&M,31
2011-10-29,Sat,Nebraska,24,,Michigan State,3
2011-10-29,Sat,Nevada,48,@,New Mexico State,34
2011-10-29,Sat,Nevada-Las Vegas,38,,Colorado State,35
2011-10-29,Sat,North Carolina,49,,Wake Forest,24
2011-10-29,Sat,Northwestern,59,@,Indiana,38
2011-10-29,Sat,Notre Dame,56,,Navy,14
2011-10-29,Sat,Ohio State,33,,Wisconsin,29
2011-10-29,Sat,Oklahoma,58,@,Kansas State,17
2011-10-29,Sat,Oklahoma State,59,,Baylor,24
2011-10-29,Sat,Oregon,43,,Washington State,28
2011-10-29,Sat,Penn State,10,,Illinois,7
2011-10-29,Sat,South Carolina,14,@,Tennessee,3
2011-10-29,Sat,Southern Mississippi,31,@,Texas-El Paso,13
2011-10-29,Sat,Stanford,56,@,Southern California,48
2011-10-29,Sat,Texas,43,,Kansas,0
2011-10-29,Sat,Tulsa,38,,Southern Methodist,7
2011-10-29,Sat,UCLA,31,,California,14
2011-10-29,Sat,Utah,27,,Oregon State,8
2011-10-29,Sat,Virginia Tech,14,@,Duke,10
2011-10-29,Sat,Washington,42,,Arizona,31
2011-10-29,Sat,West Virginia,41,@,Rutgers,31
2011-10-29,Sat,Western Kentucky,31,@,Louisiana-Monroe,28
2011-10-29,Sat,Western Michigan,45,,Ball State,35
2011-10-29,Sat,Wyoming,30,@,San Diego State,27
2011-11-01,Tue,Northern Illinois,63,@,Toledo,60
2011-11-02,Wed,Ohio,35,,Temple,31
2011-11-03,Thu,Florida State,38,@,Boston College,7
2011-11-03,Thu,Miami (OH),35,,Akron,3
2011-11-03,Thu,Tulsa,24,@,Central Florida,17
2011-11-04,Fri,Kent State,24,,Central Michigan,21
2011-11-04,Fri,Southern California,42,@,Colorado,17
2011-11-05,Sat,Air Force,24,,Army,14
2011-11-05,Sat,Arkansas,44,,South Carolina,28
2011-11-05,Sat,Arkansas State,39,@,Florida Atlantic,21
2011-11-05,Sat,Ball State,33,@,Eastern Michigan,31
2011-11-05,Sat,Baylor,42,,Missouri,39
2011-11-05,Sat,Boise State,48,@,Nevada-Las Vegas,21
2011-11-05,Sat,California,30,,Washington State,7
2011-11-05,Sat,Cincinnati,26,@,Pittsburgh,23
2011-11-05,Sat,Connecticut,28,,Syracuse,21
2011-11-05,Sat,Florida,26,,Vanderbilt,21
2011-11-05,Sat,Georgia,63,,New Mexico State,16
2011-11-05,Sat,Houston,56,@,Alabama-Birmingham,13
2011-11-05,Sat,Idaho,32,@,San Jose State,29
2011-11-05,Sat,Iowa,24,,Michigan,16
2011-11-05,Sat,Iowa State,13,,Kansas,10
2011-11-05,Sat,Kentucky,30,,Mississippi,13
2011-11-05,Sat,Louisiana,36,,Louisiana-Monroe,35
2011-11-05,Sat,Louisiana State,9,@,Alabama,6
2011-11-05,Sat,Louisiana Tech,41,@,Fresno State,21
2011-11-05,Sat,Louisville,38,@,West Virginia,35
2011-11-05,Sat,Miami (FL),49,,Duke,14
2011-11-05,Sat,Michigan State,31,,Minnesota,24
2011-11-05,Sat,Mississippi State,55,,Tennessee-Martin,17
2011-11-05,Sat,Navy,42,,Troy,14
2011-11-05,Sat,North Carolina State,13,,North Carolina,0
2011-11-05,Sat,Northwestern,28,@,Nebraska,25
2011-11-05,Sat,Notre Dame,24,@,Wake Forest,17
2011-11-05,Sat,Ohio State,34,,Indiana,20
2011-11-05,Sat,Oklahoma,41,,Texas A&M,25
2011-11-05,Sat,Oklahoma State,52,,Kansas State,45
2011-11-05,Sat,Oregon,34,@,Washington,17
2011-11-05,Sat,Rice,41,,Texas-El Paso,37
2011-11-05,Sat,Rutgers,20,,South Florida,17
2011-11-05,Sat,San Diego State,35,,New Mexico,7
2011-11-05,Sat,Southern Methodist,45,,Tulane,24
2011-11-05,Sat,Southern Mississippi,48,@,East Carolina,28
2011-11-05,Sat,Stanford,38,@,Oregon State,13
2011-11-05,Sat,Tennessee,24,,Middle Tennessee State,0
2011-11-05,Sat,Texas,52,,Texas Tech,20
2011-11-05,Sat,Texas Christian,31,@,Wyoming,20
2011-11-05,Sat,UCLA,29,,Arizona State,28
2011-11-05,Sat,Utah,34,@,Arizona,21
2011-11-05,Sat,Utah State,35,@,Hawaii,31
2011-11-05,Sat,Virginia,31,@,Maryland,13
2011-11-05,Sat,Western Kentucky,10,,Florida International,9
2011-11-05,Sat,Wisconsin,62,,Purdue,17
2011-11-08,Tue,Northern Illinois,45,@,Bowling Green State,14
2011-11-08,Tue,Toledo,66,,Western Michigan,63
2011-11-09,Wed,Temple,24,,Miami (OH),21
2011-11-10,Thu,Houston,73,@,Tulane,17
2011-11-10,Thu,Ohio,43,@,Central Michigan,28
2011-11-10,Thu,Virginia Tech,37,@,Georgia Tech,26
2011-11-11,Fri,South Florida,37,@,Syracuse,17
2011-11-12,Sat,Alabama,24,@,Mississippi State,7
2011-11-12,Sat,Alabama-Birmingham,41,@,Memphis,35
2011-11-12,Sat,Arkansas,49,,Tennessee,7
2011-11-12,Sat,Arkansas State,30,,Louisiana,21
2011-11-12,Sat,Baylor,31,@,Kansas,30
2011-11-12,Sat,Boston College,14,,North Carolina State,10
2011-11-12,Sat,Brigham Young,42,,Idaho,7
2011-11-12,Sat,California,23,,Oregon State,6
2011-11-12,Sat,Clemson,31,,Wake Forest,28
2011-11-12,Sat,Colorado,48,,Arizona,29
2011-11-12,Sat,Eastern Michigan,30,,Buffalo,17
2011-11-12,Sat,Florida International,41,,Florida Atlantic,7
2011-11-12,Sat,Florida State,23,,Miami (FL),19
2011-11-12,Sat,Georgia,45,,Auburn,7
2011-11-12,Sat,Kansas State,53,,Texas A&M,50
2011-11-12,Sat,Kent State,35,@,Akron,3
2011-11-12,Sat,Louisiana State,42,,Western Kentucky,9
2011-11-12,Sat,Louisiana Tech,27,@,Mississippi,7
2011-11-12,Sat,Louisiana-Monroe,42,,Middle Tennessee State,14
2011-11-12,Sat,Michigan,31,@,Illinois,14
2011-11-12,Sat,Michigan State,37,@,Iowa,21
2011-11-12,Sat,Missouri,17,,Texas,5
2011-11-12,Sat,Navy,24,@,Southern Methodist,17
2011-11-12,Sat,Nebraska,17,@,Penn State,14
2011-11-12,Sat,Nevada,42,,Hawaii,28
2011-11-12,Sat,New Mexico,21,,Nevada-Las Vegas,14
2011-11-12,Sat,New Mexico State,48,,Fresno State,45
2011-11-12,Sat,North Texas,38,@,Troy,33
2011-11-12,Sat,Northwestern,28,,Rice,6
2011-11-12,Sat,Notre Dame,45,,Maryland,21
2011-11-12,Sat,Oklahoma State,66,@,Texas Tech,6
2011-11-12,Sat,Oregon,53,@,Stanford,30
2011-11-12,Sat,Pittsburgh,21,@,Louisville,14
2011-11-12,Sat,Purdue,26,,Ohio State,23
2011-11-12,Sat,Rutgers,27,,Army,12
2011-11-12,Sat,San Diego State,18,@,Colorado State,15
2011-11-12,Sat,South Carolina,17,,Florida,12
2011-11-12,Sat,Southern California,40,,Washington,17
2011-11-12,Sat,Southern Mississippi,30,,Central Florida,29
2011-11-12,Sat,Texas Christian,36,@,Boise State,35
2011-11-12,Sat,Texas-El Paso,22,,East Carolina,17
2011-11-12,Sat,Tulsa,59,,Marshall,17
2011-11-12,Sat,Utah,31,,UCLA,6
2011-11-12,Sat,Utah State,34,,San Jose State,33
2011-11-12,Sat,Vanderbilt,38,,Kentucky,8
2011-11-12,Sat,Virginia,31,,Duke,21
2011-11-12,Sat,Washington State,37,,Arizona State,27
2011-11-12,Sat,West Virginia,24,@,Cincinnati,21
2011-11-12,Sat,Wisconsin,42,@,Minnesota,13
2011-11-12,Sat,Wyoming,25,@,Air Force,17
2011-11-15,Tue,Northern Illinois,41,,Ball State,38
2011-11-16,Wed,Ohio,29,@,Bowling Green State,28
2011-11-16,Wed,Western Michigan,24,@,Miami (OH),21
2011-11-17,Thu,Alabama-Birmingham,34,,Southern Mississippi,31
2011-11-17,Thu,Marshall,23,@,Memphis,22
2011-11-17,Thu,Virginia Tech,24,,North Carolina,21
2011-11-18,Fri,Iowa State,37,,Oklahoma State,31
2011-11-18,Fri,Toledo,44,@,Central Michigan,17
2011-11-19,Sat,Air Force,45,,Nevada-Las Vegas,17
2011-11-19,Sat,Alabama,45,,Georgia Southern,21
2011-11-19,Sat,Arizona,31,@,Arizona State,27
2011-11-19,Sat,Arkansas,44,,Mississippi State,17
2011-11-19,Sat,Arkansas State,45,@,Middle Tennessee State,19
2011-11-19,Sat,Auburn,35,,Samford,16
2011-11-19,Sat,Baylor,45,,Oklahoma,38
2011-11-19,Sat,Boise State,52,@,San Diego State,35
2011-11-19,Sat,Brigham Young,42,,New Mexico State,7
2011-11-19,Sat,Buffalo,51,,Akron,10
2011-11-19,Sat,East Carolina,38,,Central Florida,31
2011-11-19,Sat,Florida,54,,Furman,32
2011-11-19,Sat,Florida International,28,@,Louisiana-Monroe,17
2011-11-19,Sat,Fresno State,24,@,Hawaii,21
2011-11-19,Sat,Georgia,19,,Kentucky,10
2011-11-19,Sat,Georgia Tech,38,@,Duke,31
2011-11-19,Sat,Houston,37,,Southern Methodist,7
2011-11-19,Sat,Iowa,31,@,Purdue,21
2011-11-19,Sat,Kansas State,17,@,Texas,13
2011-11-19,Sat,Kent State,28,,Eastern Michigan,22
2011-11-19,Sat,Louisiana State,52,@,Mississippi,3
2011-11-19,Sat,Louisiana Tech,24,@,Nevada,20
2011-11-19,Sat,Louisville,34,@,Connecticut,20
2011-11-19,Sat,Miami (FL),6,@,South Florida,3
2011-11-19,Sat,Michigan,45,,Nebraska,17
2011-11-19,Sat,Michigan State,55,,Indiana,3
2011-11-19,Sat,Missouri,31,,Texas Tech,27
2011-11-19,Sat,North Carolina State,37,,Clemson,13
2011-11-19,Sat,Northwestern,28,,Minnesota,13
2011-11-19,Sat,Notre Dame,16,,Boston College,14
2011-11-19,Sat,Oregon State,38,,Washington,21
2011-11-19,Sat,Penn State,20,@,Ohio State,14
2011-11-19,Sat,Rice,19,,Tulane,7
2011-11-19,Sat,Rutgers,20,,Cincinnati,3
2011-11-19,Sat,San Jose State,27,,Navy,24
2011-11-19,Sat,South Carolina,41,,Citadel,20
2011-11-19,Sat,Southern California,38,@,Oregon,35
2011-11-19,Sat,Stanford,31,,California,28
2011-11-19,Sat,Temple,42,,Army,14
2011-11-19,Sat,Tennessee,27,,Vanderbilt,21
2011-11-19,Sat,Texas A&M,61,,Kansas,7
2011-11-19,Sat,Texas Christian,34,,Colorado State,10
2011-11-19,Sat,Troy,34,,Florida Atlantic,7
2011-11-19,Sat,Tulsa,57,@,Texas-El Paso,28
2011-11-19,Sat,UCLA,45,,Colorado,6
2011-11-19,Sat,Utah,30,@,Washington State,27
2011-11-19,Sat,Utah State,49,@,Idaho,42
2011-11-19,Sat,Virginia,14,@,Florida State,13
2011-11-19,Sat,Wake Forest,31,,Maryland,10
2011-11-19,Sat,Western Kentucky,31,@,North Texas,21
2011-11-19,Sat,Wisconsin,28,@,Illinois,17
2011-11-19,Sat,Wyoming,31,,New Mexico,10
2011-11-22,Tue,Ohio,21,,Miami (OH),14
2011-11-24,Thu,Texas,27,@,Texas A&M,25
2011-11-25,Fri,Boston College,24,@,Miami (FL),17
2011-11-25,Fri,Bowling Green State,42,@,Buffalo,28
2011-11-25,Fri,California,47,@,Arizona State,38
2011-11-25,Fri,Central Florida,31,,Texas-El Paso,14
2011-11-25,Fri,Colorado,17,@,Utah,14
2011-11-25,Fri,Houston,48,@,Tulsa,16
2011-11-25,Fri,Louisiana State,41,,Arkansas,17
2011-11-25,Fri,Louisville,34,@,South Florida,24
2011-11-25,Fri,Nebraska,20,,Iowa,7
2011-11-25,Fri,Northern Illinois,18,,Eastern Michigan,12
2011-11-25,Fri,Temple,34,,Kent State,16
2011-11-25,Fri,Toledo,45,@,Ball State,28
2011-11-25,Fri,West Virginia,21,,Pittsburgh,20
2011-11-25,Fri,Western Michigan,68,,Akron,19
2011-11-26,Sat,Air Force,45,@,Colorado State,21
2011-11-26,Sat,Alabama,42,@,Auburn,14
2011-11-26,Sat,Arizona,45,,Louisiana,37
2011-11-26,Sat,Baylor,66,,Texas Tech,42
2011-11-26,Sat,Boise State,36,,Wyoming,14
2011-11-26,Sat,Cincinnati,30,@,Syracuse,13
2011-11-26,Sat,Connecticut,40,,Rutgers,22
2011-11-26,Sat,Florida Atlantic,38,,Alabama-Birmingham,35
2011-11-26,Sat,Florida International,31,@,Middle Tennessee State,18
2011-11-26,Sat,Florida State,21,@,Florida,7
2011-11-26,Sat,Georgia,31,@,Georgia Tech,17
2011-11-26,Sat,Hawaii,35,,Tulane,23
2011-11-26,Sat,Kentucky,10,,Tennessee,7
2011-11-26,Sat,Louisiana Tech,44,,New Mexico State,0
2011-11-26,Sat,Marshall,34,,East Carolina,27
2011-11-26,Sat,Michigan,40,,Ohio State,34
2011-11-26,Sat,Michigan State,31,@,Northwestern,17
2011-11-26,Sat,Minnesota,27,,Illinois,7
2011-11-26,Sat,Mississippi State,31,,Mississippi,3
2011-11-26,Sat,Missouri,24,,Kansas,10
2011-11-26,Sat,North Carolina,37,,Duke,21
2011-11-26,Sat,North Carolina State,56,,Maryland,41
2011-11-26,Sat,Oklahoma,26,,Iowa State,6
2011-11-26,Sat,Oregon,49,,Oregon State,21
2011-11-26,Sat,Purdue,33,@,Indiana,25
2011-11-26,Sat,San Diego State,31,@,Nevada-Las Vegas,14
2011-11-26,Sat,San Jose State,27,@,Fresno State,24
2011-11-26,Sat,South Carolina,34,,Clemson,13
2011-11-26,Sat,Southern California,50,,UCLA,0
2011-11-26,Sat,Southern Methodist,27,,Rice,24
2011-11-26,Sat,Southern Mississippi,44,,Memphis,7
2011-11-26,Sat,Stanford,28,,Notre Dame,14
2011-11-26,Sat,Utah State,21,,Nevada,17
2011-11-26,Sat,Vanderbilt,41,@,Wake Forest,7
2011-11-26,Sat,Virginia Tech,38,@,Virginia,0
2011-11-26,Sat,Washington,38,,Washington State,21
2011-11-26,Sat,Western Kentucky,41,,Troy,18
2011-11-26,Sat,Wisconsin,45,,Penn State,7
2011-12-01,Thu,West Virginia,30,@,South Florida,27
2011-12-02,Fri,Northern Illinois,23,,Ohio,20
2011-12-02,Fri,Oregon,49,,UCLA,31
2011-12-03,Sat,Arkansas State,45,,Troy,14
2011-12-03,Sat,Baylor,48,,Texas,24
2011-12-03,Sat,Boise State,45,,New Mexico,0
2011-12-03,Sat,Brigham Young,41,@,Hawaii,20
2011-12-03,Sat,Cincinnati,35,,Connecticut,27
2011-12-03,Sat,Clemson,38,,Virginia Tech,10
2011-12-03,Sat,Kansas State,30,,Iowa State,23
2011-12-03,Sat,Louisiana State,42,,Georgia,10
2011-12-03,Sat,Louisiana-Monroe,26,@,Florida Atlantic,0
2011-12-03,Sat,Nevada,56,,Idaho,3
2011-12-03,Sat,North Texas,59,,Middle Tennessee State,7
2011-12-03,Sat,Oklahoma State,44,,Oklahoma,10
2011-12-03,Sat,Pittsburgh,33,,Syracuse,20
2011-12-03,Sat,San Diego State,35,,Fresno State,28
2011-12-03,Sat,Southern Mississippi,49,@,Houston,28
2011-12-03,Sat,Texas Christian,56,,Nevada-Las Vegas,9
2011-12-03,Sat,Utah State,24,@,New Mexico State,21
2011-12-03,Sat,Wisconsin,42,,Michigan State,39
2011-12-03,Sat,Wyoming,22,@,Colorado State,19
2011-12-10,Sat,Navy,27,,Army,21
2011-12-17,Sat,Louisiana,32,,San Diego State,30
2011-12-17,Sat,Ohio,24,,Utah State,23
2011-12-17,Sat,Temple,37,,Wyoming,15
2011-12-20,Tue,Marshall,20,,Florida International,10
2011-12-21,Wed,Texas Christian,31,,Louisiana Tech,24
2011-12-22,Thu,Boise State,56,,Arizona State,24
2011-12-24,Sat,Southern Mississippi,24,,Nevada,17
2011-12-26,Mon,Missouri,41,,North Carolina,24
2011-12-27,Tue,North Carolina State,31,,Louisville,24
2011-12-27,Tue,Purdue,37,,Western Michigan,32
2011-12-28,Wed,Texas,21,,California,10
2011-12-28,Wed,Toledo,42,,Air Force,41
2011-12-29,Thu,Baylor,67,,Washington,56
2011-12-29,Thu,Florida State,18,,Notre Dame,14
2011-12-30,Fri,Brigham Young,24,,Tulsa,21
2011-12-30,Fri,Mississippi State,23,,Wake Forest,17
2011-12-30,Fri,Oklahoma,31,,Iowa,14
2011-12-30,Fri,Rutgers,27,,Iowa State,13
2011-12-31,Sat,Auburn,43,,Virginia,24
2011-12-31,Sat,Cincinnati,31,,Vanderbilt,24
2011-12-31,Sat,Illinois,20,,UCLA,14
2011-12-31,Sat,Texas A&M,33,,Northwestern,22
2011-12-31,Sat,Utah,30,,Georgia Tech,27
2010-01-01,Fri,Auburn,38,,Northwestern,35
2010-01-01,Fri,Florida,51,,Cincinnati,24
2010-01-01,Fri,Florida State,33,,West Virginia,21
2010-01-01,Fri,Ohio State,26,,Oregon,17
2010-01-01,Fri,Penn State,19,,Louisiana State,17
2010-01-02,Sat,Arkansas,20,,East Carolina,17
2010-01-02,Sat,Connecticut,20,,South Carolina,7
2010-01-02,Sat,Mississippi,21,,Oklahoma State,7
2010-01-02,Sat,South Florida,27,,Northern Illinois,3
2010-01-02,Sat,Texas Tech,41,,Michigan State,31
2010-01-04,Mon,Boise State,17,,Texas Christian,10
2010-01-05,Tue,Iowa,24,,Georgia Tech,14
2010-01-06,Wed,Central Michigan,44,,Troy,41
2010-01-07,Thu,Alabama,37,,Texas,21
2010-09-02,Thu,Ball State,27,,Southeast Missouri State,10
2010-09-02,Thu,Buffalo,31,,Rhode Island,0
2010-09-02,Thu,Central Michigan,33,,Hampton,0
2010-09-02,Thu,Florida Atlantic,32,@,Alabama-Birmingham,31
2010-09-02,Thu,Idaho,45,,North Dakota,0
2010-09-02,Thu,Indiana,51,,Towson,17
2010-09-02,Thu,Iowa State,27,,Northern Illinois,10
2010-09-02,Thu,Kent State,41,,Murray State,10
2010-09-02,Thu,Miami (FL),45,,Florida A&M,0
2010-09-02,Thu,Minnesota,24,@,Middle Tennessee State,17
2010-09-02,Thu,Nevada,49,,Eastern Washington,24
2010-09-02,Thu,Ohio State,45,,Marshall,7
2010-09-02,Thu,Rutgers,31,,Norfolk State,0
2010-09-02,Thu,South Carolina,41,,Southern Mississippi,13
2010-09-02,Thu,Southern California,49,@,Hawaii,36
2010-09-02,Thu,Tulane,27,,Southeastern Louisiana,21
2010-09-02,Thu,Utah,27,,Pittsburgh,24
2010-09-02,Thu,Wake Forest,53,,Presbyterian,13
2010-09-03,Fri,Arizona,41,@,Toledo,2
2010-09-03,Fri,Temple,31,,Villanova,24
2010-09-04,Sat,Air Force,65,,Northwestern State,21
2010-09-04,Sat,Alabama,48,,San Jose State,3
2010-09-04,Sat,Arizona State,54,,Portland State,9
2010-09-04,Sat,Arkansas,44,,Tennessee Tech,3
2010-09-04,Sat,Army,31,@,Eastern Michigan,27
2010-09-04,Sat,Auburn,52,,Arkansas State,26
2010-09-04,Sat,Baylor,34,,Sam Houston State,3
2010-09-04,Sat,Boston College,38,,Weber State,20
2010-09-04,Sat,Brigham Young,23,,Washington,17
2010-09-04,Sat,California,52,,California-Davis,3
2010-09-04,Sat,Central Florida,38,,South Dakota,7
2010-09-04,Sat,Clemson,35,,North Texas,10
2010-09-04,Sat,Colorado,24,,Colorado State,3
2010-09-04,Sat,Duke,41,,Elon,27
2010-09-04,Sat,Florida,34,,Miami (OH),12
2010-09-04,Sat,Florida State,59,,Samford,6
2010-09-04,Sat,Fresno State,28,,Cincinnati,14
2010-09-04,Sat,Georgia,55,,Louisiana,7
2010-09-04,Sat,Georgia Tech,41,,South Carolina State,10
2010-09-04,Sat,Houston,68,,Texas State,28
2010-09-04,Sat,Iowa,37,,Eastern Illinois,7
2010-09-04,Sat,Jacksonville State,49,@,Mississippi,48
2010-09-04,Sat,Kansas State,31,,UCLA,22
2010-09-04,Sat,Kentucky,23,@,Louisville,16
2010-09-04,Sat,Louisiana State,30,,North Carolina,24
