yr,school_name,conf_abbr,wins,losses,ties,win_loss_pct,wins_conf,losses_conf,ties_conf,win_loss_pct_conf,points_per_g,opp_points_per_g,confname
1933,Penn State,Ind,3,3,1,0.5,0,0,0,0,16.7,9.4,Ind
1933,Richmond,Ind,5,4,0,0.556,0,0,0,0,11.1,6.1,Ind
1933,Syracuse,Ind,4,4,0,0.5,0,0,0,0,16.4,9.9,Ind
1933,William & Mary,Ind,6,5,0,0.545,0,0,0,0,9.8,8,Ind
1933,Yale,Ind,4,4,0,0.5,0,0,0,0,8,12.5,Ind
1933,Marquette,Ind,3,4,1,0.438,0,0,0,0,7.8,10.3,Ind
1933,West Virginia,Ind,3,5,3,0.409,0,0,0,0,7.9,13.2,Ind
1933,Brown,Ind,3,5,0,0.375,0,0,0,0,8.5,14.5,Ind
1933,Citadel,Ind,3,5,1,0.389,0,0,0,0,8.6,7.9,Ind
1933,Lafayette,Ind,3,5,1,0.389,0,0,0,0,13.8,14.2,Ind
1933,New York University,Ind,2,4,1,0.357,0,0,0,0,5.4,10.4,Ind
1933,Notre Dame,Ind,3,5,1,0.389,0,0,0,0,3.6,8.9,Ind
1933,Pennsylvania,Ind,2,4,1,0.357,0,0,0,0,8.1,11.4,Ind
1933,Wofford,Ind,3,6,0,0.333,0,0,0,0,7.4,20.8,Ind
1933,Gonzaga,Ind,2,6,1,0.278,0,0,0,0,4.4,10.7,Ind
1933,Washington & Jefferson,Ind,2,7,1,0.25,0,0,0,0,4.7,12.2,Ind
1933,Georgetown,Ind,1,6,1,0.188,0,0,0,0,7,16.3,Ind
1933,San Francisco,Ind,1,6,1,0.188,0,0,0,0,5.3,9.3,Ind
1933,Wake Forest,Ind,0,5,1,0.083,0,0,0,0,2.2,15.5,Ind
1933,Oklahoma State,MVC,6,2,1,0.722,2,0,0,1,14.7,6.3,MVC
1933,Drake,MVC,6,3,1,0.65,5,1,0,0.833,10.5,7.4,MVC
1933,Creighton,MVC,3,4,1,0.438,2,2,0,0.5,7.5,10,MVC
1933,Washington (MO),MVC,4,5,0,0.444,1,2,0,0.333,12.9,13.8,MVC
1933,Butler,MVC,2,6,0,0.25,0,2,0,0,9.6,19,MVC
1933,Grinnell,MVC,0,8,1,0.056,0,3,0,0,2.8,11.4,MVC
1933,Oregon,PCC,9,1,0,0.9,4,1,0,0.8,16.5,5,PCC
1933,Stanford,PCC,8,2,1,0.773,4,1,0,0.8,11.9,3.9,PCC
1933,Southern California,PCC,10,1,1,0.875,4,1,1,0.75,21.4,2.5,PCC
1933,Oregon State,PCC,6,2,2,0.7,2,1,1,0.625,8.8,4.8,PCC
1933,California,PCC,6,3,2,0.636,2,2,2,0.5,14.6,3.5,PCC
1933,Washington State,PCC,5,3,1,0.611,3,3,1,0.5,13.6,7.4,PCC
1933,Washington,PCC,5,4,0,0.556,3,4,0,0.429,9.8,9,PCC
1933,UCLA,PCC,6,4,1,0.591,1,3,1,0.3,11.2,5.6,PCC
1933,Idaho,PCC,4,4,0,0.5,1,4,0,0.2,14.6,11.1,PCC
1933,Montana,PCC,3,4,0,0.429,0,4,0,0,13,12.1,PCC
1933,Utah,RMC,5,3,0,0.625,5,1,0,0.833,16.1,9.8,RMC
1933,Colorado State,RMC,5,1,1,0.786,5,1,1,0.786,11.1,3.7,RMC
1933,Denver,RMC,5,3,1,0.611,5,1,1,0.786,11.9,5.1,RMC
1933,Colorado,RMC,7,2,0,0.778,5,2,0,0.714,20.3,5.7,RMC
1933,Brigham Young,RMC,5,4,0,0.556,5,3,0,0.625,9,7.4,RMC
1933,Northern Colorado,RMC,4,3,0,0.571,3,3,0,0.5,10.6,6.9,RMC
1933,Utah State,RMC,4,4,0,0.5,4,3,0,0.571,14.4,7.6,RMC
1933,Colorado College,RMC,2,5,1,0.313,2,4,1,0.357,4.9,16,RMC
1933,Montana State,RMC,2,5,0,0.286,1,3,0,0.25,5.4,24.4,RMC
1933,Wyoming,RMC,2,6,1,0.278,1,6,1,0.188,6,12.7,RMC
1933,Colorado Mines,RMC,1,5,0,0.167,1,5,0,0.167,6.8,23.7,RMC
1933,Western State,RMC,0,5,0,0,0,5,0,0,2.6,14.4,RMC
1933,Alabama,SEC,7,1,1,0.833,5,0,1,0.917,14.4,1.9,SEC
1933,Louisiana State,SEC,7,0,3,0.85,3,0,2,0.8,17.6,2.7,SEC
1933,Georgia,SEC,8,2,0,0.8,3,1,0,0.75,14.8,8.6,SEC
1933,Tennessee,SEC,7,3,0,0.7,5,2,0,0.714,17.6,4.7,SEC
1933,Tulane,SEC,6,3,1,0.65,4,2,1,0.643,16,6.8,SEC
1933,Mississippi,SEC,6,3,2,0.636,2,2,1,0.5,15.2,7.2,SEC
1933,Auburn,SEC,5,5,0,0.5,2,2,0,0.5,13.3,10.4,SEC
1933,Vanderbilt,SEC,4,3,3,0.55,2,2,2,0.5,12.6,10.7,SEC
1933,Florida,SEC,5,3,1,0.611,2,3,0,0.4,12.7,5.9,SEC
1933,Kentucky,SEC,5,5,0,0.5,2,3,0,0.4,9.1,11.6,SEC
1933,Georgia Tech,SEC,5,5,0,0.5,2,5,0,0.286,11.7,6.3,SEC
1933,Mississippi State,SEC,3,6,1,0.35,1,5,1,0.214,6.9,14.9,SEC
1933,Sewanee,SEC,3,6,0,0.333,0,6,0,0,8.3,18.3,SEC
1933,Duke,Southern,9,1,0,0.9,4,0,0,1,18.1,4.2,Southern
1933,South Carolina,Southern,6,3,1,0.65,3,0,0,1,11.1,9.1,Southern
1933,North Carolina,Southern,4,5,0,0.444,2,1,0,0.667,7.9,10,Southern
1933,Virginia Military Institute,Southern,2,7,1,0.25,2,1,1,0.625,4.4,17,Southern
1933,Virginia Tech,Southern,4,3,3,0.55,1,1,3,0.5,5.4,8.6,Southern
1933,Washington & Lee,Southern,4,4,2,0.5,1,1,1,0.5,5.4,7.8,Southern
1933,Clemson,Southern,3,6,2,0.364,1,1,0,0.5,4.5,8.9,Southern
1933,Virginia,Southern,2,6,2,0.3,1,3,1,0.3,8.3,14.9,Southern
1933,Maryland,Southern,3,7,0,0.3,1,4,0,0.2,10.7,14.9,Southern
1933,North Carolina State,Southern,1,5,3,0.278,0,4,0,0,2.6,6.9,Southern
1933,Arkansas,SWC,7,3,1,0.682,4,1,0,0.8,19.4,5.5,SWC
1933,Texas Christian,SWC,9,2,1,0.792,4,2,0,0.667,17.3,4.1,SWC
1933,Baylor,SWC,6,4,0,0.6,4,2,0,0.667,8.5,8.4,SWC
1933,Texas A&M,SWC,6,3,1,0.65,2,2,1,0.5,16,8.9,SWC
1933,Texas,SWC,4,5,2,0.455,2,3,1,0.417,10.2,9.5,SWC
1933,Southern Methodist,SWC,4,7,1,0.375,2,4,0,0.333,8.3,8.7,SWC
1933,Rice,SWC,3,8,0,0.273,1,5,0,0.167,5.1,12.5,SWC
1933,Michigan,Western,7,0,1,0.938,5,0,1,0.917,16.4,2.3,Western
1933,Minnesota,Western,4,0,4,0.75,2,0,4,0.667,8,4,Western
1933,Ohio State,Western,7,1,0,0.875,4,1,0,0.8,20.1,3.3,Western
1933,Purdue,Western,6,1,1,0.813,3,1,1,0.7,13.6,4.6,Western
1933,Illinois,Western,5,3,0,0.625,3,2,0,0.6,9.6,4,Western
1933,Iowa,Western,5,3,0,0.625,3,2,0,0.6,16.4,7,Western
1933,Chicago,Western,3,3,2,0.5,0,3,2,0.2,14.8,7,Western
1933,Indiana,Western,1,5,2,0.25,0,3,2,0.2,3.1,12,Western
1933,Northwestern,Western,1,5,2,0.25,1,4,1,0.25,3.1,5.3,Western
1933,Wisconsin,Western,2,5,1,0.313,0,5,1,0.083,6.8,9.9,Western
1934,Kansas State,Big 6,7,2,1,0.75,5,0,0,1,14.9,8.1,Big 6
1934,Nebraska,Big 6,6,3,0,0.667,4,1,0,0.8,11.8,9.9,Big 6
1934,Oklahoma,Big 6,3,4,2,0.444,2,2,1,0.5,7.1,4.8,Big 6
1934,Kansas,Big 6,3,4,3,0.45,1,2,2,0.4,7.4,4.8,Big 6
1934,Iowa State,Big 6,5,3,1,0.611,1,3,1,0.3,14.7,7.3,Big 6
1934,Missouri,Big 6,0,8,1,0.056,0,5,0,0,2.8,19.1,Big 6
1934,Texas Tech,BIAA,7,2,1,0.75,1,0,0,1,19.2,8.4,BIAA
1934,New Mexico,BIAA,8,1,0,0.889,3,1,0,0.75,27.9,8.1,BIAA
1934,Arizona,BIAA,7,2,1,0.75,2,1,1,0.625,13.8,5.4,BIAA
1934,Arizona State,BIAA,4,3,1,0.563,2,2,1,0.5,11.4,14.1,BIAA
1934,New Mexico State,BIAA,4,1,3,0.688,0,1,3,0.375,21.1,3.1,BIAA
1934,Northern Arizona,BIAA,1,5,1,0.214,0,3,1,0.125,6.3,14.1,BIAA
1934,Centenary (LA),Ind,10,2,0,0.833,0,0,0,0,12.1,3.3,Ind
1934,Colgate,Ind,7,1,0,0.875,0,0,0,0,23.5,4.8,Ind
1934,Columbia,Ind,7,1,0,0.875,0,0,0,0,17.5,6.1,Ind
1934,Duquesne,Ind,8,2,0,0.8,0,0,0,0,32.2,2.2,Ind
1934,Michigan State,Ind,8,1,0,0.889,0,0,0,0,17,6.2,Ind
1934,Navy,Ind,8,1,0,0.889,0,0,0,0,15.3,7.8,Ind
1934,Pittsburgh,Ind,8,1,0,0.889,0,0,0,0,22.8,4.9,Ind
1934,Princeton,Ind,7,1,0,0.875,0,0,0,0,35,4.8,Ind
1934,Richmond,Ind,8,1,0,0.889,0,0,0,0,14,3.6,Ind
1934,Temple,Ind,7,1,2,0.8,0,0,0,0,22,5.7,Ind
1934,Army,Ind,7,3,0,0.7,0,0,0,0,21.5,4,Ind
1934,Bucknell,Ind,7,2,2,0.727,0,0,0,0,9.8,3.5,Ind
1934,Gonzaga,Ind,8,2,1,0.773,0,0,0,0,16.4,6.5,Ind
1934,Loyola Marymount,Ind,7,2,1,0.75,0,0,0,0,17.9,4.4,Ind
1934,Saint Mary's (CA),Ind,7,2,0,0.778,0,0,0,0,13.9,4.4,Ind
1934,Santa Clara,Ind,7,2,1,0.75,0,0,0,0,13.3,3.5,Ind
1934,Syracuse,Ind,6,2,0,0.75,0,0,0,0,17.6,5.3,Ind
1934,Dartmouth,Ind,6,3,0,0.667,0,0,0,0,19.7,8.1,Ind
1934,Detroit Mercy,Ind,5,3,1,0.611,0,0,0,0,12.4,6.6,Ind
1934,Fordham,Ind,5,3,0,0.625,0,0,0,0,20.6,11.5,Ind
1934,George Washington,Ind,6,3,1,0.65,0,0,0,0,10.2,2.9,Ind
1934,Notre Dame,Ind,6,3,0,0.667,0,0,0,0,12,6.2,Ind
1934,Tulsa,Ind,5,2,1,0.688,0,0,0,0,13.3,4.9,Ind
1934,West Virginia,Ind,6,4,0,0.6,0,0,0,0,11.7,11.3,Ind
1934,Yale,Ind,5,3,0,0.625,0,0,0,0,13,6.8,Ind
1934,Davidson,Ind,4,4,1,0.5,0,0,0,0,11.7,13.7,Ind
1934,Furman,Ind,5,4,0,0.556,0,0,0,0,4.4,5.1,Ind
1934,Georgetown,Ind,4,3,1,0.563,0,0,0,0,8.1,4.1,Ind
1934,Penn State,Ind,4,4,0,0.5,0,0,0,0,14.4,7.3,Ind
1934,Pennsylvania,Ind,4,4,0,0.5,0,0,0,0,14.8,10.4,Ind
1934,Saint Louis,Ind,3,3,2,0.5,0,0,0,0,7.4,8.4,Ind
1934,San Francisco,Ind,3,3,1,0.5,0,0,0,0,6.7,2.3,Ind
1934,Carnegie Mellon,Ind,4,5,0,0.444,0,0,0,0,3.9,11.9,Ind
1934,Loyola (LA),Ind,4,5,0,0.444,0,0,0,0,9,9.9,Ind
1934,Marquette,Ind,4,5,0,0.444,0,0,0,0,14.3,11.6,Ind
1934,New York University,Ind,3,4,1,0.438,0,0,0,0,13.1,13.5,Ind
1934,Villanova,Ind,3,4,2,0.444,0,0,0,0,11.1,6,Ind
1934,Washington & Jefferson,Ind,4,5,0,0.444,0,0,0,0,9.7,12,Ind
1934,Brown,Ind,3,6,0,0.333,0,0,0,0,7.1,18.8,Ind
1934,Citadel,Ind,3,5,1,0.389,0,0,0,0,7.6,14.6,Ind
1934,Harvard,Ind,3,5,0,0.375,0,0,0,0,10.5,12.4,Ind
1934,Mercer,Ind,3,6,1,0.35,0,0,0,0,7.8,12.5,Ind
1934,Wake Forest,Ind,3,7,0,0.3,0,0,0,0,11.8,14.1,Ind
1934,Cornell,Ind,2,5,0,0.286,0,0,0,0,7.9,16.3,Ind
1934,William & Mary,Ind,2,6,0,0.25,0,0,0,0,6,8.6,Ind
1934,Washington (MO),MVC,7,3,0,0.7,1,0,0,1,21.2,5.9,MVC
1934,Creighton,MVC,2,7,0,0.222,2,1,0,0.667,4.9,16.8,MVC
1934,Oklahoma State,MVC,4,5,1,0.45,1,1,0,0.5,5.4,13,MVC
1934,Drake,MVC,3,6,1,0.35,2,2,0,0.5,5.9,13.5,MVC
1934,Grinnell,MVC,2,7,0,0.222,0,2,0,0,8.2,14.1,MVC
1934,Stanford,PCC,9,1,1,0.864,5,0,0,1,20.4,3.9,PCC
1934,Washington,PCC,6,1,1,0.813,5,1,1,0.786,13,6.4,PCC
1934,Washington State,PCC,4,3,1,0.563,4,0,1,0.9,13.5,3.5,PCC
1934,Oregon,PCC,6,4,0,0.6,4,2,0,0.667,10.8,9.8,PCC
1934,California,PCC,6,6,0,0.5,3,2,0,0.6,14.7,9.2,PCC
1934,UCLA,PCC,7,3,0,0.7,2,3,0,0.4,14.6,6.9,PCC
1934,Southern California,PCC,4,6,1,0.409,1,4,1,0.25,10.9,10,PCC
1934,Idaho,PCC,3,5,0,0.375,1,4,0,0.2,9.6,15,PCC
1934,Montana,PCC,2,5,1,0.313,0,4,1,0.1,11.3,10.3,PCC
1934,Oregon State,PCC,3,6,2,0.364,0,5,2,0.143,9.5,11.9,PCC
1934,Northern Colorado,RMC,6,1,0,0.857,6,1,0,0.857,21.1,4.6,RMC
1934,Colorado,RMC,6,1,2,0.778,6,1,0,0.857,18.6,4.4,RMC
1934,Colorado State,RMC,6,2,1,0.722,6,1,1,0.813,19.2,7.4,RMC
1934,Utah State,RMC,5,1,1,0.786,5,1,1,0.786,18.7,6,RMC
1934,Utah,RMC,5,3,0,0.625,4,2,0,0.667,18.8,5.3,RMC
1934,Denver,RMC,5,5,1,0.5,4,4,0,0.5,11.1,8.3,RMC
1934,Brigham Young,RMC,4,5,0,0.444,3,5,0,0.375,16,18.8,RMC
1934,Wyoming,RMC,3,5,0,0.375,2,4,0,0.333,9.8,13.6,RMC
1934,Colorado College,RMC,1,7,0,0.125,1,6,0,0.143,6.3,31.5,RMC
1934,Colorado Mines,RMC,1,6,0,0.143,1,6,0,0.143,3.6,32.7,RMC
1934,Montana State,RMC,2,5,0,0.286,0,4,0,0,5.4,13.6,RMC
1934,Western State,RMC,2,5,0,0.286,0,3,0,0,8.1,22.1,RMC
1934,Alabama,SEC,10,0,0,1,7,0,0,1,31.6,4.5,SEC
1934,Tulane,SEC,10,1,0,0.909,8,0,0,1,19.5,7.5,SEC
1934,Tennessee,SEC,8,2,0,0.8,5,1,0,0.833,17.5,5.8,SEC
1934,Georgia,SEC,7,3,0,0.7,3,2,0,0.6,14.1,5.6,SEC
1934,Louisiana State,SEC,7,2,2,0.727,4,2,0,0.667,15.6,7,SEC
1934,Florida,SEC,6,3,1,0.65,2,2,1,0.5,11.3,11,SEC
1934,Vanderbilt,SEC,6,3,0,0.667,4,3,0,0.571,11.7,11.1,SEC
1934,Mississippi,SEC,4,5,1,0.45,2,3,1,0.417,11.4,9.8,SEC
1934,Kentucky,SEC,5,5,0,0.5,1,3,0,0.25,12.3,8.6,SEC
1934,Auburn,SEC,2,8,0,0.2,1,6,0,0.143,5.8,10.7,SEC
1934,Mississippi State,SEC,4,6,0,0.4,0,5,0,0,7.9,12.6,SEC
1934,Sewanee,SEC,2,7,0,0.222,0,4,0,0,4.4,16.3,SEC
1934,Georgia Tech,SEC,1,9,0,0.1,0,6,0,0,5.6,18.7,SEC
1934,Washington & Lee,Southern,7,3,0,0.7,4,0,0,1,9.9,6.6,Southern
1934,North Carolina,Southern,7,1,1,0.833,2,0,1,0.833,13.9,3.8,Southern
1934,Duke,Southern,7,2,0,0.778,3,1,0,0.75,20.6,4.4,Southern
1934,Maryland,Southern,7,3,0,0.7,3,1,0,0.75,14.3,4.9,Southern
1934,Clemson,Southern,5,4,0,0.556,2,1,0,0.667,9.9,9.4,Southern
1934,Virginia Tech,Southern,5,5,0,0.5,3,3,0,0.5,9.5,11.3,Southern
1934,South Carolina,Southern,5,4,0,0.556,2,3,0,0.4,10.7,7.9,Southern
1934,North Carolina State,Southern,2,6,1,0.278,1,3,1,0.3,4.9,12.4,Southern
1934,Virginia,Southern,3,6,0,0.333,1,4,0,0.2,7.8,16.8,Southern
1934,Virginia Military Institute,Southern,1,8,0,0.111,0,5,0,0,5.7,21.1,Southern
1934,Rice,SWC,9,1,1,0.864,5,1,0,0.833,18.5,4,SWC
1934,Texas,SWC,7,2,1,0.75,4,1,1,0.75,13.7,8.5,SWC
1934,Southern Methodist,SWC,8,2,2,0.75,3,2,1,0.583,18.7,5.3,SWC
1934,Texas Christian,SWC,8,4,0,0.667,3,3,0,0.5,14.4,9.7,SWC
1934,Arkansas,SWC,4,4,2,0.5,2,3,1,0.417,9.5,7.6,SWC
1934,Texas A&M,SWC,2,7,2,0.273,1,4,1,0.25,7.6,16.9,SWC
1934,Baylor,SWC,3,7,0,0.3,1,5,0,0.167,9.1,14,SWC
1934,Minnesota,Western,8,0,0,1,5,0,0,1,33.8,4.8,Western
1934,Illinois,Western,7,1,0,0.875,4,1,0,0.8,12.9,5.4,Western
1934,Ohio State,Western,7,1,0,0.875,5,1,0,0.833,33.4,4.3,Western
1934,Purdue,Western,5,3,0,0.625,3,1,0,0.75,11.6,9.4,Western
1934,Wisconsin,Western,4,4,0,0.5,2,3,0,0.4,6,10.5,Western
1934,Northwestern,Western,3,5,0,0.375,2,3,0,0.4,8,15,Western
1934,Chicago,Western,4,4,0,0.5,2,4,0,0.333,14.1,13.3,Western
1934,Indiana,Western,3,3,2,0.5,1,3,1,0.3,8.4,13.8,Western
1934,Iowa,Western,2,5,1,0.313,1,3,1,0.3,12.3,19.1,Western
1934,Michigan,Western,1,7,0,0.125,0,6,0,0,2.6,17.9,Western
1935,Nebraska,Big 6,6,2,1,0.722,4,0,1,0.9,15.3,7.9,Big 6
1935,Oklahoma,Big 6,6,3,0,0.667,3,2,0,0.6,11,4.9,Big 6
1935,Kansas,Big 6,4,4,1,0.5,2,2,1,0.5,11.3,13.1,Big 6
1935,Kansas State,Big 6,2,4,3,0.389,1,2,2,0.4,4.4,5.4,Big 6
1935,Missouri,Big 6,3,3,3,0.5,0,2,3,0.3,10.8,8.6,Big 6
1935,Iowa State,Big 6,2,4,3,0.389,1,3,1,0.3,9.1,11.2,Big 6
1935,Arizona,BIAA,7,2,0,0.778,4,0,0,1,24.2,5,BIAA
1935,New Mexico State,BIAA,7,1,2,0.8,4,1,0,0.8,21,4.2,BIAA
1935,New Mexico,BIAA,6,4,0,0.6,3,2,0,0.6,14.5,10.2,BIAA
1935,Arizona State,BIAA,2,5,1,0.313,2,3,1,0.417,3.6,8.3,BIAA
1935,Northern Arizona,BIAA,3,3,3,0.5,0,3,1,0.125,11,6.3,BIAA
1935,Texas Tech,BIAA,5,3,2,0.6,0,1,0,0,11,5.5,BIAA
1935,Texas-El Paso,BIAA,1,8,0,0.111,0,3,0,0,2.6,19.8,BIAA
1935,Princeton,Ind,9,0,0,1,0,0,0,0,28.4,3.6,Ind
1935,Dartmouth,Ind,8,2,0,0.8,0,0,0,0,30.2,5.7,Ind
1935,Furman,Ind,8,1,0,0.889,0,0,0,0,25.8,4.9,Ind
1935,Marquette,Ind,7,1,0,0.875,0,0,0,0,21.6,8.1,Ind
1935,New York University,Ind,7,1,0,0.875,0,0,0,0,25.8,5.9,Ind
1935,Notre Dame,Ind,7,1,1,0.833,0,0,0,0,15.9,6.9,Ind
1935,Pittsburgh,Ind,7,1,2,0.8,0,0,0,0,13.5,2.8,Ind
1935,Syracuse,Ind,6,1,1,0.813,0,0,0,0,14,7,Ind
1935,Army,Ind,6,2,1,0.722,0,0,0,0,19.6,6.9,Ind
1935,Fordham,Ind,6,1,2,0.778,0,0,0,0,14.9,4.6,Ind
1935,Michigan State,Ind,6,2,0,0.75,0,0,0,0,25.9,7.1,Ind
1935,Temple,Ind,7,3,0,0.7,0,0,0,0,18.1,6.8,Ind
1935,Villanova,Ind,7,2,0,0.778,0,0,0,0,22.1,7.4,Ind
1935,Bucknell,Ind,6,3,0,0.667,0,0,0,0,5,10.9,Ind
1935,Colgate,Ind,5,3,0,0.625,0,0,0,0,22.6,3.6,Ind
1935,Detroit Mercy,Ind,6,3,0,0.667,0,0,0,0,20.8,6.8,Ind
1935,Duquesne,Ind,6,3,0,0.667,0,0,0,0,11,7.8,Ind
1935,George Washington,Ind,6,3,0,0.667,0,0,0,0,15.7,11.2,Ind
1935,Saint Mary's (CA),Ind,5,2,2,0.667,0,0,0,0,12.8,4.1,Ind
1935,San Francisco,Ind,5,3,0,0.625,0,0,0,0,13,6.9,Ind
1935,Xavier,Ind,6,3,0,0.667,0,0,0,0,18.2,3.9,Ind
1935,Yale,Ind,6,3,0,0.667,0,0,0,0,20.2,11,Ind
1935,Centenary (LA),Ind,6,5,0,0.545,0,0,0,0,10.4,8.8,Ind
1935,Citadel,Ind,4,3,1,0.563,0,0,0,0,10.4,10.9,Ind
1935,Columbia,Ind,4,4,1,0.5,0,0,0,0,9.6,12.8,Ind
1935,Davidson,Ind,4,3,2,0.556,0,0,0,0,7.7,8.9,Ind
1935,Georgetown,Ind,4,4,0,0.5,0,0,0,0,8.9,5,Ind
1935,Gonzaga,Ind,5,4,1,0.55,0,0,0,0,12.5,10.9,Ind
1935,Loyola Marymount,Ind,6,5,0,0.545,0,0,0,0,13.8,8.2,Ind
1935,Navy,Ind,5,4,0,0.556,0,0,0,0,15.1,9.9,Ind
1935,Penn State,Ind,4,4,0,0.5,0,0,0,0,9.5,8.8,Ind
1935,Pennsylvania,Ind,4,4,0,0.5,0,0,0,0,24.9,10,Ind
1935,Richmond,Ind,3,3,3,0.5,0,0,0,0,7.1,7.2,Ind
1935,Mercer,Ind,4,5,0,0.444,0,0,0,0,8.1,14.2,Ind
1935,Saint Louis,Ind,5,6,0,0.455,0,0,0,0,16.8,10.4,Ind
1935,West Virginia,Ind,3,4,2,0.444,0,0,0,0,14.3,10.7,Ind
1935,William & Mary,Ind,3,4,3,0.45,0,0,0,0,8.6,11,Ind
1935,Carnegie Mellon,Ind,2,5,1,0.313,0,0,0,0,2.8,8.6,Ind
1935,Harvard,Ind,3,5,0,0.375,0,0,0,0,13.4,11.1,Ind
1935,Santa Clara,Ind,3,6,0,0.333,0,0,0,0,9.1,7.7,Ind
1935,Loyola (LA),Ind,2,6,1,0.278,0,0,0,0,9.8,11.2,Ind
1935,Presbyterian,Ind,2,7,0,0.222,0,0,0,0,6.6,15.3,Ind
1935,Wake Forest,Ind,2,7,0,0.222,0,0,0,0,5.8,11.8,Ind
1935,Brown,Ind,1,8,0,0.111,0,0,0,0,2.3,21.9,Ind
1935,Centre,Ind,1,7,1,0.167,0,0,0,0,7.6,16.8,Ind
1935,Cornell,Ind,0,6,1,0.071,0,0,0,0,8.4,28.7,Ind
1935,Washington (MO),MVC,6,4,0,0.6,3,0,0,1,18.5,14.9,MVC
1935,Tulsa,MVC,3,6,1,0.35,3,0,0,1,5.8,9.4,MVC
1935,Creighton,MVC,3,5,1,0.389,2,2,1,0.5,6.4,12.4,MVC
1935,Drake,MVC,4,4,2,0.5,1,2,1,0.375,14.1,20.4,MVC
1935,Washburn,MVC,4,6,0,0.4,1,2,0,0.333,10.8,10.3,MVC
1935,Grinnell,MVC,3,5,1,0.389,1,2,0,0.333,8.8,17.2,MVC
1935,Oklahoma State,MVC,3,7,0,0.3,0,3,0,0,6.6,15.2,MVC
1935,Washington,PCC,5,3,0,0.625,4,3,0,0.571,11.6,5.3,PCC
1935,California,PCC,9,1,0,0.9,4,1,0,0.8,16.3,2.2,PCC
1935,Stanford,PCC,8,1,0,0.889,4,1,0,0.8,13.4,1.4,PCC
1935,UCLA,PCC,8,2,0,0.8,4,1,0,0.8,16,7.9,PCC
1935,Oregon,PCC,6,3,0,0.667,3,2,0,0.6,7.8,7,PCC
1935,Washington State,PCC,5,3,1,0.611,3,2,0,0.6,15.3,9,PCC
1935,Oregon State,PCC,6,4,1,0.591,2,3,1,0.417,15.9,9.1,PCC
1935,Southern California,PCC,5,7,0,0.417,2,4,0,0.333,12.9,10.3,PCC
1935,Idaho,PCC,2,7,0,0.222,1,5,0,0.167,5.8,9.7,PCC
1935,Montana,PCC,1,5,2,0.25,0,5,1,0.083,6,13.5,PCC
1935,Colorado,RMC,5,4,0,0.556,5,1,0,0.833,15.6,5.2,RMC
1935,Utah State,RMC,5,2,1,0.688,5,1,1,0.786,20.6,9.1,RMC
1935,Denver,RMC,6,3,0,0.667,5,2,0,0.714,12.1,11.2,RMC
1935,Utah,RMC,4,3,1,0.563,4,1,1,0.75,20.8,8.6,RMC
1935,Colorado College,RMC,4,3,1,0.563,4,2,1,0.643,7.5,9.1,RMC
1935,Northern Colorado,RMC,4,3,0,0.571,2,1,0,0.667,9.9,9.3,RMC
1935,Brigham Young,RMC,4,4,0,0.5,3,4,0,0.429,9.8,11.3,RMC
1935,Wyoming,RMC,4,4,0,0.5,3,4,0,0.429,9.5,7.4,RMC
1935,Colorado State,RMC,3,4,1,0.438,2,4,1,0.357,7.3,9.4,RMC
1935,Montana State,RMC,2,6,1,0.278,1,5,0,0.167,3.2,15.1,RMC
1935,Colorado Mines,RMC,1,6,0,0.143,1,6,0,0.143,2.9,29,RMC
1935,Western State,RMC,1,6,0,0.143,0,4,0,0,9.4,16.1,RMC
1935,Louisiana State,SEC,9,2,0,0.818,5,0,0,1,20.3,3.7,SEC
1935,Vanderbilt,SEC,7,3,0,0.7,5,1,0,0.833,17.9,6.8,SEC
1935,Auburn,SEC,8,2,0,0.8,5,2,0,0.714,20.1,4.6,SEC
1935,Mississippi,SEC,9,3,0,0.75,3,1,0,0.75,25.8,7.2,SEC
1935,Alabama,SEC,6,2,1,0.722,4,2,0,0.667,20.6,6.1,SEC
1935,Tulane,SEC,6,4,0,0.6,3,3,0,0.5,15.6,12.3,SEC
1935,Kentucky,SEC,5,4,0,0.556,3,3,0,0.5,18.6,10.4,SEC
1935,Mississippi State,SEC,8,3,0,0.727,2,3,0,0.4,17.4,7,SEC
1935,Georgia Tech,SEC,5,5,0,0.5,3,4,0,0.429,16.2,14.2,SEC
1935,Tennessee,SEC,4,5,0,0.444,2,3,0,0.4,10.9,17.2,SEC
1935,Georgia,SEC,6,4,0,0.6,2,4,0,0.333,16.9,8.8,SEC
1935,Florida,SEC,3,7,0,0.3,1,6,0,0.143,11.3,15.4,SEC
1935,Sewanee,SEC,2,7,0,0.222,0,6,0,0,1.7,25.3,SEC
1935,Duke,Southern,8,2,0,0.8,5,0,0,1,21.4,4.5,Southern
1935,North Carolina,Southern,8,1,0,0.889,4,1,0,0.8,30,4.9,Southern
1935,Maryland,Southern,7,2,2,0.727,3,1,1,0.7,11.1,7.1,Southern
1935,Clemson,Southern,6,3,0,0.667,2,1,0,0.667,16.3,11,Southern
1935,North Carolina State,Southern,6,4,0,0.6,2,2,0,0.5,8.7,7.6,Southern
1935,Virginia Tech,Southern,4,3,2,0.556,3,3,1,0.5,7.6,5.2,Southern
1935,Washington & Lee,Southern,3,4,1,0.438,1,3,1,0.3,6.5,8.8,Southern
